tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,resid,tconv,rho_lambdaW,nSCC
n300_trolls0_desconectada_medioPR_lam0.40,15,desconectada,medioPR,0,0.4,0.729836773999498,0.165109054457123,0.544109050335139,0.550697569857225,0,0.544109050335139,11.7300325298384,1.97630215637012e-07,12,0.400000000000001,32
n300_trolls0_desconectada_medioPR_lam0.40,16,desconectada,medioPR,0,0.4,0.732366794786584,0.158582286570332,0.549225946490967,0.553288000568694,0,0.549225946490967,12.1387299490775,4.38670349378611e-07,12,0.400000000000003,19
n300_trolls0_desconectada_medioPR_lam0.40,17,desconectada,medioPR,0,0.4,0.684091737192603,0.157123896976344,0.546544523429296,0.552015477440877,0,0.546544523429296,12.2100943559821,5.92904410900985e-07,11,0.400000000000005,27
n300_trolls0_desconectada_medioPR_lam0.40,18,desconectada,medioPR,0,0.4,0.748741689182693,0.159533411239865,0.555513028075773,0.555485409963444,0,0.555513028075773,12.4112675130455,9.61979035984939e-07,11,0.4,16
n300_trolls0_desconectada_medioPR_lam0.40,19,desconectada,medioPR,0,0.4,0.721995269878465,0.157925927822657,0.54867174033425,0.550473484018152,0,0.54867174033425,12.2772382996741,9.14132900264875e-07,11,0.399999999999999,20
n300_trolls0_desconectada_medioPR_lam0.40,20,desconectada,medioPR,0,0.4,0.706771145504852,0.157297401931509,0.549172680003688,0.553387742493379,0,0.549172680003688,12.0714390017781,1.95735033403643e-07,12,0.400000000000003,27
n300_trolls0_desconectada_medioPR_lam0.40,21,desconectada,medioPR,0,0.4,0.739096103387615,0.156937970563369,0.554276045922247,0.556027927432946,0,0.554276045922247,12.5031779911752,5.27460105370636e-07,12,0.400000000000002,13
n300_trolls0_desconectada_medioPR_lam0.40,22,desconectada,medioPR,0,0.4,0.656165547381737,0.158762298004952,0.554993096307245,0.557954237741697,0,0.554993096307245,11.9304804971113,9.63918663943186e-07,13,0.400000000000002,21
n300_trolls0_desconectada_medioPR_lam0.40,23,desconectada,medioPR,0,0.4,0.68619852474454,0.155943627301603,0.553059209729814,0.549948307245121,0,0.553059209729814,12.1380419493497,9.08042615876958e-07,11,0.399999999999999,14
n300_trolls0_desconectada_medioPR_lam0.40,24,desconectada,medioPR,0,0.4,0.699938740256266,0.153121853123278,0.557896759919254,0.551301450643193,0,0.557896759919254,12.5705605644475,6.3837258862387e-07,11,0.400000000000002,26
n300_trolls0_desconectada_medioPR_lam0.40,25,desconectada,medioPR,0,0.4,0.748316965155421,0.159761406369257,0.554844188819726,0.560731772837053,0,0.554844188819726,11.927565737704,2.26501121747269e-07,12,0.400000000000002,16
n300_trolls0_desconectada_medioPR_lam0.40,26,desconectada,medioPR,0,0.4,0.69492367892719,0.157872788058406,0.558673866931325,0.557851011422854,0,0.558673866931325,12.1698140873939,9.73811613014242e-07,11,0.400000000000003,13
n300_trolls0_desconectada_medioPR_lam0.40,27,desconectada,medioPR,0,0.4,0.703626756165426,0.156616773339636,0.553734683036397,0.558052913630089,0,0.553734683036397,12.3219860008584,4.85701792340976e-07,14,0.399999999999999,17
n300_trolls0_desconectada_medioPR_lam0.40,28,desconectada,medioPR,0,0.4,0.78396165862056,0.163623654568932,0.545126591759836,0.54877921806563,0,0.545126591759836,12.0324439230414,2.78757376070971e-07,12,0.4,27
n300_trolls0_desconectada_medioPR_lam0.40,29,desconectada,medioPR,0,0.4,0.750142459415569,0.166090818252597,0.548461685771643,0.55072580093557,0,0.548461685771643,11.8720290532732,8.0880757163948e-07,11,0.400000000000004,18
n300_trolls0_desconectada_medioPR_lam0.40,30,desconectada,medioPR,0,0.4,0.702108480583713,0.158053987028768,0.547589541638316,0.551863025549257,0,0.547589541638316,12.6567807020329,3.2727202137206e-07,12,0.400000000000005,26
